取出情報,ダム
取出間隔,10分間隔
取出期間,　2024/06/25～,,　2024/07/02

ダム名,厚東川ダム
洪水量,300.00
観測時刻,60分雨量,累加雨量,貯水位,貯水率,流入量,全放流量,調整流量
　2024/07/01 19:10,0,125,36.50,94.3,226.97,229.13,2.16
　2024/07/01 19:20,0,125,36.50,94.3,224.60,210.09,-14.51
　2024/07/01 19:30,0,125,36.52,94.5,239.34,203.21,-36.13
　2024/07/01 19:40,0,125,36.51,94.4,226.16,202.77,-23.39
　2024/07/01 19:50,0,125,36.51,94.4,217.47,202.86,-14.61
　2024/07/01 20:00,0,125,36.51,94.4,198.47,202.86,4.39
　2024/07/01 20:10,0,125,36.52,94.5,210.74,203.17,-7.57
　2024/07/01 20:20,0,125,36.52,94.5,214.17,203.01,-11.16
　2024/07/01 20:30,0,125,36.51,94.4,210.89,202.99,-7.90
　2024/07/01 20:40,0,125,36.51,94.4,195.27,202.95,7.68
　2024/07/01 20:50,0,125,36.51,94.4,191.84,203.01,11.17
　2024/07/01 21:00,0,125,36.51,94.4,195.13,203.01,7.88
　2024/07/01 21:10,0,125,36.51,94.4,202.94,203.05,0.11
　2024/07/01 21:20,0,125,36.50,94.3,192.84,202.83,9.99
　2024/07/01 21:30,0,125,36.51,94.4,195.08,170.25,-24.83
　2024/07/01 21:40,0,125,36.51,94.4,189.32,170.16,-19.16
　2024/07/01 21:50,0,125,36.51,94.4,189.61,170.00,-19.61
　2024/07/01 22:00,0,125,36.51,94.4,176.43,170.15,-6.28
　2024/07/01 22:10,0,125,36.52,94.5,177.96,170.54,-7.42
　2024/07/01 22:20,0,125,36.52,94.5,181.39,170.44,-10.95
　2024/07/01 22:30,0,125,36.52,94.5,181.48,170.09,-11.39
　2024/07/01 22:40,0,125,36.52,94.5,174.83,170.49,-4.34
　2024/07/01 22:50,0,125,36.53,94.6,171.48,170.64,-0.84
　2024/07/01 23:00,0,125,36.53,94.6,181.56,170.73,-10.83
　2024/07/01 23:10,0,125,36.53,94.6,181.67,170.54,-11.13
　2024/07/01 23:20,0,125,36.53,94.6,180.63,170.60,-10.03
　2024/07/01 23:30,0,125,36.53,94.6,170.60,170.70,0.10
　2024/07/01 23:40,1,126,36.53,94.6,170.56,170.97,0.41
　2024/07/01 23:50,1,126,36.53,94.6,170.54,170.74,0.20
　2024/07/01 24:00,1,126,36.53,94.6,170.57,170.67,0.10
　2024/07/02 00:10,1,126,36.53,94.6,170.60,170.48,-0.12
　2024/07/02 00:20,1,126,36.52,94.5,168.39,170.10,1.71
　2024/07/02 00:30,1,126,36.52,94.5,159.39,170.55,11.16
　2024/07/02 00:40,0,126,36.52,94.5,159.29,170.43,11.14
　2024/07/02 00:50,0,126,36.51,94.4,156.96,170.32,13.36
　2024/07/02 01:00,0,126,36.51,94.4,159.11,170.08,10.97
　2024/07/02 01:10,0,126,36.50,94.3,156.82,170.10,13.28
　2024/07/02 01:20,0,126,36.50,94.3,152.24,170.18,17.94
　2024/07/02 01:30,0,126,36.51,94.4,160.29,131.43,-28.86
　2024/07/02 01:40,0,126,36.50,94.3,153.39,131.36,-22.03
　2024/07/02 01:50,0,126,36.50,94.3,148.69,120.36,-28.33
　2024/07/02 02:00,0,126,36.51,94.4,133.25,120.59,-12.66
　2024/07/02 02:10,0,126,36.52,94.5,134.80,120.74,-14.06
　2024/07/02 02:20,0,126,36.53,94.6,148.78,121.13,-27.65
　2024/07/02 02:30,1,127,36.53,94.6,148.73,120.83,-27.90
　2024/07/02 02:40,2,128,36.53,94.6,139.93,120.85,-19.08
　2024/07/02 02:50,2,128,36.54,94.8,134.49,121.56,-12.93
　2024/07/02 03:00,2,128,36.55,94.9,139.11,121.85,-17.26
　2024/07/02 03:10,2,128,36.56,95.0,148.25,121.80,-26.45
　2024/07/02 03:20,2,128,36.56,95.0,143.97,121.92,-22.05
　2024/07/02 03:30,1,128,36.56,95.0,137.36,121.90,-15.46
　2024/07/02 03:40,0,128,36.57,95.1,136.33,121.91,-14.42
　2024/07/02 03:50,0,128,36.58,95.2,136.38,122.03,-14.35
　2024/07/02 04:00,0,128,36.58,95.2,144.28,122.30,-21.98
　2024/07/02 04:10,0,128,36.58,95.2,136.57,121.98,-14.59
　2024/07/02 04:20,0,128,36.59,95.3,135.53,122.05,-13.48
　2024/07/02 04:30,0,128,36.59,95.3,135.40,133.54,-1.86
　2024/07/02 04:40,0,128,36.59,95.3,139.12,133.43,-5.69
　2024/07/02 04:50,0,128,36.59,95.3,137.33,139.94,2.61
　2024/07/02 05:00,0,128,36.59,95.3,135.00,139.96,4.96
　2024/07/02 05:10,0,128,36.59,95.3,137.22,139.81,2.59
　2024/07/02 05:20,0,128,36.59,95.3,139.35,139.40,0.05
　2024/07/02 05:30,0,128,36.59,95.3,139.84,139.54,-0.30
　2024/07/02 05:40,0,128,36.58,95.2,131.86,139.29,7.43
　2024/07/02 05:50,0,128,36.58,95.2,128.30,139.46,11.16
　2024/07/02 06:00,1,129,36.58,95.2,128.22,139.32,11.10
　2024/07/02 06:10,4,132,36.57,95.1,134.87,139.13,4.26
　2024/07/02 06:20,4,132,36.57,95.1,128.14,139.16,11.02
　2024/07/02 06:30,4,132,36.57,95.1,127.87,132.45,4.58
　2024/07/02 06:40,5,133,36.57,95.1,127.05,132.43,5.38
　2024/07/02 06:50,5,133,36.56,95.0,128.15,132.65,4.50
　2024/07/02 07:00,4,133,36.56,95.0,121.63,132.36,10.73
　2024/07/02 07:10,2,134,36.56,95.0,120.92,123.57,2.65
　2024/07/02 07:20,2,134,36.56,95.0,125.08,123.61,-1.47
　2024/07/02 07:30,3,135,36.56,95.0,126.65,123.82,-2.83
　2024/07/02 07:40,12,145,36.56,95.0,124.08,123.66,-0.42
　2024/07/02 07:50,16,149,36.56,95.0,123.70,123.73,0.03
　2024/07/02 08:00,16,149,36.57,95.1,133.77,123.86,-9.91
　2024/07/02 08:10,16,150,36.58,95.2,143.87,123.88,-19.99
　2024/07/02 08:20,18,152,36.58,95.2,134.59,154.59,20.00
　2024/07/02 08:30,19,154,36.59,95.3,164.40,155.21,-9.19
　2024/07/02 08:40,9,154,36.58,95.2,151.68,168.90,17.22
　2024/07/02 08:50,6,155,36.59,95.3,188.17,176.83,-11.34
　2024/07/02 09:00,11,160,36.58,95.2,161.42,197.99,36.57
　2024/07/02 09:10,14,164,36.57,95.1,187.97,197.79,9.82
　2024/07/02 09:20,12,164,36.58,95.2,184.51,198.03,13.52
　2024/07/02 09:30,10,164,36.57,95.1,212.59,223.04,10.45
　2024/07/02 09:40,11,165,36.56,95.0,169.24,222.55,53.31
　2024/07/02 09:50,16,171,36.56,95.0,205.85,222.61,16.76
　2024/07/02 10:00,15,175,36.56,95.0,222.80,223.81,1.01
　2024/07/02 10:10,18,182,36.56,95.0,231.15,239.25,8.10
　2024/07/02 10:20,21,185,36.56,95.0,236.85,251.45,14.60
　2024/07/02 10:30,24,188,36.56,95.0,234.48,251.62,17.14
　2024/07/02 10:40,25,190,36.56,95.0,286.60,293.27,6.67
　2024/07/02 10:50,19,190,36.56,95.0,283.65,293.02,9.37
　2024/07/02 11:00,15,190,36.56,95.0,289.78,293.10,3.32
　2024/07/02 11:10,9,191,36.57,95.1,330.68,324.91,-5.77
　2024/07/02 11:20,6,191,36.57,95.1,322.31,328.94,6.63
　2024/07/02 11:30,3,191,36.57,95.1,329.09,329.17,0.08
　2024/07/02 11:40,6,196,36.58,95.2,342.69,336.36,-6.33
　2024/07/02 11:50,7,197,36.57,95.1,347.48,359.70,12.22
　2024/07/02 12:00,7,197,36.57,95.1,338.26,359.59,21.33
　2024/07/02 12:10,6,197,36.57,95.1,359.51,359.64,0.13
　2024/07/02 12:20,6,197,36.57,95.1,359.45,359.58,0.13
　2024/07/02 12:30,6,197,36.57,95.1,359.49,359.25,-0.24
　2024/07/02 12:40,1,197,36.57,95.1,359.40,359.36,-0.04
　2024/07/02 12:50,0,197,36.57,95.1,359.42,359.75,0.33
　2024/07/02 13:00,0,197,36.57,95.1,359.41,359.33,-0.08
　2024/07/02 13:10,1,198,36.56,95.0,332.43,359.17,26.74
　2024/07/02 13:20,1,198,36.56,95.0,352.30,359.01,6.71
　2024/07/02 13:30,1,198,36.56,95.0,358.97,359.13,0.16
　2024/07/02 13:40,1,198,36.55,94.9,324.62,347.68,23.06
　2024/07/02 13:50,1,198,36.55,94.9,349.98,347.34,-2.64
　2024/07/02 14:00,1,198,36.54,94.8,320.35,347.06,26.71
　2024/07/02 14:10,0,198,36.54,94.8,340.12,340.67,0.55
　2024/07/02 14:20,0,198,36.53,94.6,322.61,331.52,8.91
　2024/07/02 14:30,0,198,36.54,94.8,331.50,303.27,-28.23
　2024/07/02 14:40,0,198,36.54,94.8,325.63,303.71,-21.92
　2024/07/02 14:50,0,198,36.54,94.8,319.29,303.41,-15.88
　2024/07/02 15:00,1,199,36.54,94.8,309.89,303.63,-6.26
　2024/07/02 15:10,1,199,36.54,94.8,303.57,303.70,0.13
　2024/07/02 15:20,1,199,36.54,94.8,303.55,303.71,0.16
　2024/07/02 15:30,1,199,36.54,94.8,303.58,303.44,-0.14
　2024/07/02 15:40,1,199,36.54,94.8,303.60,303.81,0.21
　2024/07/02 15:50,1,199,36.54,94.8,303.64,303.49,-0.15
　2024/07/02 16:00,0,199,36.54,94.8,303.63,303.44,-0.19
　2024/07/02 16:10,0,199,36.53,94.6,296.88,303.18,6.30
　2024/07/02 16:20,0,199,36.53,94.6,292.26,303.28,11.02
　2024/07/02 16:30,0,199,36.53,94.6,292.12,303.11,10.99
　2024/07/02 16:40,0,199,36.52,94.5,289.75,302.84,13.09
　2024/07/02 16:50,0,199,36.51,94.4,289.63,302.66,13.03
　2024/07/02 17:00,0,199,36.51,94.4,280.45,302.23,21.78
　2024/07/02 17:10,0,199,36.51,94.4,284.33,278.25,-6.08
　2024/07/02 17:20,0,199,36.51,94.4,283.58,257.46,-26.12
　2024/07/02 17:30,0,199,36.51,94.4,277.54,257.53,-20.01
　2024/07/02 17:40,0,199,36.51,94.4,267.42,257.69,-9.73
　2024/07/02 17:50,0,199,36.51,94.4,257.62,257.90,0.28
　2024/07/02 18:00,0,199,36.51,94.4,257.70,257.54,-0.16
　2024/07/02 18:10,0,199,36.51,94.4,257.73,257.58,-0.15
　2024/07/02 18:20,0,199,36.51,94.4,257.67,257.70,0.03
　2024/07/02 18:30,0,199,36.51,94.4,257.60,257.44,-0.16
　2024/07/02 18:40,0,199,36.51,94.4,257.57,257.69,0.12
　2024/07/02 18:50,0,199,36.51,94.4,257.56,257.56,0.00
　2024/07/02 19:00,0,199,36.51,94.4,257.56,257.60,0.04
　2024/07/02 19:10,0,199,36.51,94.4,250.70,216.89,-33.81
　2024/07/02 19:20,0,199,36.51,94.4,242.93,216.96,-25.97
　2024/07/02 19:30,0,199,36.51,94.4,229.39,217.23,-12.16
　2024/07/02 19:40,0,199,36.51,94.4,222.72,216.94,-5.78
　2024/07/02 19:50,0,199,36.52,94.5,224.83,217.35,-7.48
　2024/07/02 20:00,0,199,36.53,94.6,232.75,217.61,-15.14
　2024/07/02 20:10,0,199,36.53,94.6,239.63,217.72,-21.91
　2024/07/02 20:20,0,199,36.53,94.6,231.99,217.48,-14.51
　2024/07/02 20:30,0,199,36.53,94.6,224.27,217.78,-6.49
　2024/07/02 20:40,0,199,36.53,94.6,217.58,217.81,0.23
　2024/07/02 20:50,0,199,36.53,94.6,217.58,217.70,0.12
　2024/07/02 21:00,0,0,36.53,94.6,217.58,217.46,-0.12
　2024/07/02 21:10,0,0,36.53,94.6,217.55,217.70,0.15
　2024/07/02 21:20,0,0,36.52,94.5,213.09,217.11,4.02
　2024/07/02 21:30,0,0,36.52,94.5,206.30,217.15,10.85
　2024/07/02 21:40,0,0,36.51,94.4,197.23,217.08,19.85
　2024/07/02 21:50,0,0,36.51,94.4,199.27,217.02,17.75
　2024/07/02 22:00,0,0,36.50,94.3,203.62,216.76,13.14
　2024/07/02 22:10,0,0,36.51,94.4,206.10,179.29,-26.81
　2024/07/02 22:20,0,0,36.52,94.5,198.30,145.32,-52.98
　2024/07/02 22:30,0,0,36.51,94.4,185.23,144.88,-40.35
　2024/07/02 22:40,0,0,36.53,94.6,177.76,145.29,-32.47
　2024/07/02 22:50,0,0,36.54,94.8,175.12,145.83,-29.29
　2024/07/02 23:00,0,0,36.55,94.9,180.09,145.93,-34.16
　2024/07/02 23:10,0,0,36.56,95.0,184.82,146.24,-38.58
　2024/07/02 23:20,0,0,36.57,95.1,181.67,146.51,-35.16
　2024/07/02 23:30,0,0,36.58,95.2,175.12,145.98,-29.14
　2024/07/02 23:40,0,0,36.59,95.3,174.10,146.45,-27.65
　2024/07/02 23:50,0,0,36.60,95.4,173.12,146.66,-26.46
　2024/07/02 24:00,0,0,36.60,95.4,176.61,147.16,-29.45
